time_seconds,power
9556.741834,26.96
9557.716586,37.22
9558.967383,26.96
9561.192850,26.96
9563.418315,26.96
9565.644058,26.96
9567.869631,26.96
9567.873125,37.22
9570.095123,26.96
9572.320730,26.96
9574.545409,26.96
9576.770974,26.96
9578.029776,36.86
9578.996552,26.96
9581.222289,26.96
9583.448034,26.54
9585.673777,26.54
9587.899541,26.54
9588.185838,36.86
9590.125276,26.54
9592.351022,26.54
9594.575853,26.54
9596.801512,26.54
9598.342038,36.86
9599.027125,26.54
9601.252861,26.54
9603.478542,26.54
9605.704347,26.54
9607.929977,26.54
9608.498512,36.5
9610.155774,26.54
9612.381448,26.54
9614.606221,26.54
9616.831831,26.54
9618.654789,36.5
9619.057560,26.11
9621.283407,26.11
9623.509104,26.11
9625.734850,26.11
9627.960504,26.11
9628.811127,36.5
9630.186132,26.11
9632.412028,26.11
9634.636806,26.11
9636.862416,26.11
9638.966949,36.14
9639.088131,26.11
9641.313755,26.11
9643.539631,26.11
9645.765334,26.11
9647.991064,26.11
9649.123138,36.14
9650.216672,26.11
9652.442411,26.11
9654.667342,26.11
9656.893016,25.68
9659.118743,25.68
9659.278836,36.14
9661.344471,25.68
9663.570215,25.68
9665.796107,25.68
9668.021742,25.68
9669.434927,36.14
9670.247457,25.68
9672.473174,25.68
9674.698008,25.68
9676.923726,25.68
9679.149434,25.68
9679.590959,35.78
9681.375175,25.68
9683.600927,25.68
9685.826574,25.68
9688.274562,25.68
9689.747071,35.78
9690.500307,25.68
9692.726072,25.25
9694.950879,25.25
9697.176583,25.25
9699.402468,25.25
9699.902963,35.78
9701.628096,25.25
9703.851870,25.25
9706.077617,25.25
9708.303356,25.25
9710.059360,35.42
9710.529332,25.25
9712.755039,25.25
9714.980848,25.25
9717.206519,25.25
9719.432213,25.25
9720.215854,35.42
9721.658121,25.25
9723.881967,25.25
9726.107784,25.25
9728.333480,24.82
9730.371850,35.42
9730.559144,24.82
9732.784944,24.82
9735.010558,24.82
9737.236252,24.82
9739.461495,24.82
9740.527640,35.06
9741.687230,24.82
9743.911053,24.82
9746.136788,24.82
9748.362507,24.82
9750.588190,24.82
9750.683699,35.06
9752.813881,24.82
9755.038949,24.82
9757.264690,24.82
9759.490404,24.82
9760.839784,35.06
9761.716089,24.82
9763.939868,24.82
9766.165246,24.39
9768.390927,24.39
9770.616617,24.39
9770.995751,35.06
9772.842301,24.39
9775.068170,24.39
9777.293296,24.39
9779.519001,24.39
9781.151628,34.7
9781.744686,24.39
9783.968529,24.39
9786.194237,24.39
9788.420154,24.39
9790.645917,24.39
9791.307707,34.7
9792.871626,24.39
9795.097507,24.39
9797.545436,24.39
9799.771124,24.39
9801.463921,34.7
9801.996812,23.96
9804.221735,23.96
9806.447460,23.96
9808.673147,23.96
9810.897297,23.96
9811.620548,34.7
9813.123055,23.96
9815.348909,23.96
9817.574589,23.96
9819.800279,23.96
9821.776094,34.27
9822.025290,23.96
9824.250131,23.96
9826.475843,23.96
9828.701543,23.96
9830.927246,23.96
9831.932544,34.27
9833.153116,23.96
9835.378996,23.96
9837.604683,23.53
9839.830371,23.53
9842.056061,23.53
9842.087769,34.27
9844.281008,23.53
9846.506782,23.53
9848.732492,23.53
9850.958191,23.53
9852.243716,33.84
9853.183886,23.53
9855.409327,23.53
9857.635012,23.53
9859.860824,23.53
9862.086514,23.53
9862.399931,33.84
9864.311379,23.53
9866.537273,23.53
9868.762980,23.53
9870.988664,23.53
9872.555588,33.84
9873.214373,23.1
9875.440205,23.1
9877.665257,23.1
9879.890250,23.1
9882.116035,23.1
9882.711823,33.84
9884.341947,23.1
9886.567664,23.1
9888.793292,23.1
9891.019044,23.1
9892.867474,33.41
