time_seconds,power
15166.2197,0.06
15166.3007,1.55
15166.4733,0.06
15166.5348,0.06
15166.7754,0.06
15166.8328,0.06
15167.0779,0.06
15167.1219,0.06
15167.3905,0.06
15167.4427,0.06
15167.6857,0.06
15167.7340,0.06
15167.9842,0.06
15168.0358,0.06
15168.2872,0.06
15168.3670,0.06
15168.5894,0.06
15168.6575,0.06
15168.8924,0.06
15168.9430,0.06
15169.1948,0.06
15169.2379,0.06
15169.5059,0.06
15169.5589,0.06
15169.7965,0.06
15169.8500,0.06
15170.1012,0.06
15170.1521,0.06
15170.4030,0.06
15170.4579,0.06
15170.7052,0.06
15170.7529,0.06
15171.0077,0.06
15171.0565,0.06
15171.3106,0.06
15171.3623,0.06
15171.6134,0.06
15171.6717,0.06
15171.9243,0.06
15171.9692,0.06
15172.2351,0.06
15172.2815,0.06
15172.5455,0.06
15172.5928,0.06
15172.8567,0.06
15172.9069,0.06
15173.1669,0.06
15173.2188,0.06
15173.4778,0.06
15173.5328,0.06
15173.7888,0.06
15173.8339,0.06
15174.0994,0.06
15174.1462,0.06
15174.4102,0.06
15174.4635,0.06
15174.7222,0.06
15174.7726,0.06
15175.0327,0.06
15175.0865,0.06
15175.3437,0.06
15175.4007,0.06
15175.6539,0.06
15175.7008,0.06
15175.8991,1.53
15175.9652,0.06
15176.0114,0.06
15176.2757,0.06
15176.3235,0.06
15176.5872,0.06
15176.6388,0.06
15176.8981,0.06
15176.9520,0.06
15177.2082,0.06
15177.2526,0.06
15177.5205,0.06
15177.5792,0.06
15177.8313,0.06
15177.8778,0.06
15178.1420,0.06
15178.1918,0.06
15178.4525,0.06
15178.5088,0.06
15178.7640,0.06
15178.8221,0.06
15179.0713,0.06
15179.3826,0.06
15179.4411,0.06
15179.4422,0.06
15179.7022,0.06
15179.7515,0.06
15180.0312,0.06
15180.0816,0.06
15180.3608,0.06
15180.4173,0.06
15180.6898,0.06
15180.7477,0.06
15181.0192,0.06
15181.0781,0.06
15181.3479,0.06
15181.3959,0.06
15181.6756,0.06
15181.7280,0.06
15182.0059,0.06
15182.0580,0.06
15182.3349,0.06
15182.3887,0.06
15182.6647,0.06
15182.7255,0.06
15182.9933,0.06
15183.0531,0.06
15183.3158,0.06
15183.3622,0.06
15183.6297,0.06
15183.6736,0.06
15183.9325,0.06
15183.9862,0.06
15184.2422,0.06
15184.2994,0.06
15184.5479,0.06
15184.5987,0.06
15184.8594,0.06
15184.9066,0.06
15185.1686,0.06
15185.2186,0.06
15185.4770,0.06
15185.5329,0.06
15185.7864,0.06
15185.8366,1.53
15185.8422,0.06
15186.0938,0.06
15186.1375,0.06
15186.4071,0.06
15186.4526,0.06
15186.7129,0.06
15186.7600,0.06
15187.0214,0.06
15187.0735,0.06
15187.3297,0.06
15187.3849,0.06
15187.6370,0.06
15187.6804,0.06
15187.9364,0.06
15187.9945,0.06
15188.2332,0.06
15188.2820,0.06
15188.5499,0.06
15188.5834,0.06
15188.8300,0.06
15188.8855,0.06
15189.1280,0.06
15189.1841,0.06
15189.4261,0.06
15189.4688,0.06
15189.7243,0.06
15189.7723,0.06
15190.0228,0.06
15190.0696,0.06
15190.3284,0.06
15190.3718,0.06
15190.6186,0.06
15190.6733,0.06
15190.9166,0.06
15190.9619,0.06
15191.2160,0.06
15191.2605,0.06
15191.5148,0.06
15191.5575,0.06
15191.8122,0.06
15191.8573,0.06
15192.1111,0.06
15192.1848,0.06
15192.4175,0.06
15192.4856,0.06
15192.7075,0.06
15192.7526,0.06
15193.0060,0.06
15193.0523,0.06
15193.3057,0.06
15193.3618,0.06
15193.6075,0.06
15193.6590,0.06
15193.9005,0.06
15193.9571,0.06
15194.1995,0.06
15194.2544,0.06
15194.5019,0.06
15194.5636,0.06
15194.7940,0.06
15194.8448,0.06
15195.0918,0.06
15195.1461,0.06
15195.2673,1.53
15195.3910,0.06
15195.4452,0.06
15195.6943,0.06
15195.7361,0.06
15195.9966,0.06
15196.0612,0.06
15196.3074,0.06
15196.3556,0.06
15196.6123,0.06
15196.6974,0.06
15196.9101,0.06
15196.9864,0.06
15197.2215,0.06
15197.2835,0.06
15197.5190,0.06
15197.5682,0.06
15197.8666,0.06
15197.9257,0.06
15198.1297,0.06
15198.1929,0.06
15198.4726,0.06
15198.5164,0.06
15198.7325,0.06
15198.7823,0.06
15199.0372,0.06
15199.0878,0.06
15199.3419,0.06
15199.3963,0.06
15199.6462,0.06
15199.7047,0.06
15199.9496,0.06
15199.9977,0.06
15200.2544,0.06
15200.3058,0.06
15200.5592,0.06
15200.6159,0.06
15200.8636,0.06
15200.9180,0.06
15201.1678,0.06
15201.2150,0.06
15201.4684,0.06
15201.5197,0.06
15201.7754,0.06
15201.8268,0.06
15202.0797,0.06
15202.1322,0.06
15202.3837,0.06
15202.4366,0.06
15202.6880,0.06
15202.7430,0.06
15202.9927,0.06
15203.0501,0.06
15203.2971,0.06
15203.3402,0.06
15203.6015,0.06
15203.6490,0.06
15203.9118,0.06
15203.9603,0.06
15204.2215,0.06
15204.2719,0.06
15204.5316,0.06
15204.5798,0.06
15204.8298,1.53
15204.8425,0.06
15204.8972,0.06
15205.1528,0.06
15205.2089,0.06
15205.4634,0.06
15205.5207,0.06
15205.7737,0.06
15205.8227,0.06
15206.0843,0.06
15206.1345,0.06
15206.3948,0.06
15206.4476,0.06
15206.7050,0.06
15206.7626,0.06
15207.0172,0.06
15207.0610,0.06
15207.3268,0.06
15207.3795,0.06
15207.6377,0.06
15207.6932,0.06
15207.9477,0.06
15208.0035,0.06
15208.2581,0.06
15208.3161,0.06
15208.5688,0.06
15208.6133,0.06
15208.8790,0.06
15208.9294,0.06
15209.1897,0.06
15209.2415,0.06
15209.5009,0.06
15209.5561,0.06
15209.8117,0.06
15209.8685,0.06
15210.1219,0.06
15210.1876,0.06
15210.4317,0.06
15210.4808,0.06
15210.7417,0.06
15210.7950,0.06
15211.0533,0.06
15211.1076,0.06
15211.3642,0.06
15211.4212,0.06
15211.6754,0.06
15211.7287,0.06
15212.0050,0.06
15212.0648,0.06
15212.3332,0.06
15212.3929,0.06
15212.6619,0.06
15212.7088,0.06
15212.9916,0.06
15213.0394,0.06
15213.3192,0.06
15213.3685,0.06
15213.6500,0.06
15213.7079,0.06
15213.9776,0.06
15214.0400,0.06
15214.3052,0.06
15214.3553,0.06
15214.6346,0.06
15214.6846,0.06
15214.7307,1.53
15214.9626,0.06
15215.0159,0.06
15215.2921,0.06
15215.3448,0.06
15215.6076,0.06
15215.6584,0.06
15215.9158,0.06
15215.9733,0.06
15216.2249,0.06
15216.2845,0.06
15216.5334,0.06
15216.5817,0.06
15216.8423,0.06
15216.8893,0.06
15217.1505,0.06
15217.2007,0.06
15217.4600,0.06
15217.5084,0.06
15217.7677,0.06
15217.8189,0.06
15218.0761,0.06
15218.1318,0.06
15218.3853,0.06
15218.4421,0.06
15218.6937,0.06
15218.7456,0.06
15219.0026,0.06
15219.0464,0.06
15219.3108,0.06
15219.3572,0.06
15219.6198,0.06
15219.6683,0.06
15219.9196,0.06
15219.9729,0.06
15220.2193,0.06
15220.2731,0.06
15220.5188,0.06
15220.5746,0.06
15220.8193,0.06
15220.8738,0.06
15221.1188,0.06
15221.1675,0.06
15221.4165,0.06
15221.4709,0.06
15221.7170,0.06
15221.7599,0.06
15222.0167,0.06
15222.0609,0.06
15222.3157,0.06
15222.3667,0.06
15222.6148,0.06
15222.6680,0.06
15222.9146,0.06
15222.9588,0.06
15223.2139,0.06
15223.2696,0.06
15223.5133,0.06
15223.5551,0.06
15223.8127,0.06
15223.8589,0.06
15224.1124,0.06
15224.1605,0.06
15224.3087,1.53
15224.4115,0.06
15224.4634,0.06
15224.7146,0.06
15224.7644,0.06
15225.0102,0.06
15225.0652,0.06
15225.3090,0.06
15225.3515,0.06
15225.6093,0.06
15225.6641,0.06
15225.9056,0.06
15225.9519,0.06
15226.2075,0.06
15226.2590,0.06
15226.5071,0.06
15226.5621,0.06
15226.8063,0.06
15226.8592,0.06
15227.1055,0.06
15227.1478,0.06
15227.4061,0.06
15227.4496,0.06
15227.7051,0.06
15227.7543,0.06
15228.0147,0.06
15228.0601,0.06
15228.3094,0.06
15228.3624,0.06
15228.6105,0.06
15228.6682,0.06
15228.9131,0.06
15228.9753,0.06
15229.2138,0.06
15229.2579,0.06
15229.5156,0.06
15229.5626,0.06
15229.8181,0.06
15229.8660,0.06
15230.1200,0.06
15230.1740,0.06
15230.4213,0.06
15230.4772,0.06
15230.7228,0.06
